Arquivo,Parágrafo,Número do parágrafo
tuberculose_protocolo_5.txt,"Quando o tubo controle de cada teste atingir o índice de crescimento (IC) 400 (quatro a 13 dias após a incubação), o aparelho encerrará o teste emitindo o relatório com o IC de cada tubo contendo fármaco, demonstrando a sensibilidade do isolado quando IC≤100 ou resistência quando IC>100. » Crescimento nos fármacos: resistente. » Não crescimento nos fármacos: sensível. 9.5 Teste de hibridação de sonda em linha consideráveis para a identificação de M. tuberculosis e na detecção da resistência aos fármacos utilizados no tratamento da TB, oferecendo um diagnóstico mais rápido e pro- movendo melhor vigilância da doença e da resistência aos medicamentos. com resistência à isoniazida têm sido recomendados pela OMS desde 2008.",425
tuberculose_protocolo_5.txt,Ele também será responsável por prover a rede meios de cultura.28 Para a aquisição comercial dos fármacos deve-se ter em conta a sua qualidade e confiabi- lidade.,437
tuberculose_protocolo_5.txt,"Para facilitar, sugere-se que o controle de cada lote do TS seja preparado junto, no mesmo lote, com as amostras a serem testadas. formulários descritos no anexo desse capítulo.",451
tuberculose_protocolo_5.txt,É importante sucessivos controles. 1.,483
tuberculose_protocolo_5.txt,Fechar a tampa do cartucho.,548
tuberculose_protocolo_5.txt,Fechar a porta do módulo.,566
tuberculose_protocolo_5.txt,Mais de 5 ml 1.,571
tuberculose_protocolo_5.txt,"O pro- fissional de laboratório é responsável não só pela técnica correta de uso, como também rotina laboratorial.",689
tuberculose_protocolo_5.txt,"Monitoramento: » durante o uso, verificar a temperatura antes e durante o processo de incubação, utilizando um termômetro de leitura pontual ou instantânea; e » após pernoite ligado e sem uso, medir a temperatura antes do processo de incuba- ção e anotar o resultado no “Formulário de Monitoramento – Banho-maria,” cujo modelo é apresentado no anexo I-A desse capítulo. 13.2.5 Cabine de Segurança Biológica – CSB e a identificação de Mycobacterium tuberculosis.",726
tuberculose_protocolo_5.txt,O modelo de “Formulário de Registro de Uso – Cabine de Segurança Biológica (CSB)” é apresentado no anexo II-A desse capítulo.,736
tuberculose_protocolo_5.txt,"O “Formulário de Registro de Uso – Cabine de Exaustão (CE)” para registro é apresentado no anexo II-B desse capítulo; e » limpar as paredes internas e a superfície da área de trabalho com gaze, papel-toa- lha ou pano umedecido com água.",746
tuberculose_protocolo_5.txt,Uso: » ligar a microcentrífuga.,770
tuberculose_protocolo_5.txt,O modelo do formulário é apresentado no anexo I-B desse capítulo. 13.2.12 Freezer e refrigerador horizontal e a sua temperatura ideal é de -20°C.,807
tuberculose_protocolo_5.txt,O modelo é apresenta- do no anexo I-C desse capítulo.,817
tuberculose_protocolo_5.txt,"Genebra: WHO, 1998. 13 USO E MONITORAMENTO DE EQUIPAMENTOS BÁSICOS ANEXO A – Formulário de monitoramento A) Banho-maria Formulário de monitoramento – Banho-maria Marca: Modelo: N.º patrimônio: Sala: Mês: Ano: Nível de água: Depósitos e contaminações: Intervenções: 1 – Limpeza 4 – Ajuste do 1 – Adequado S – Sim 2 – Manutenção termostato 2 – Baixo N – Não 3 – Acréscimo de água 5 – Outros (Indicar) Irregularidades/ocorrências: Ações corretivas ou preventivas: Fonte: adaptado de BRASIL.",864
tuberculose_protocolo_5.txt,"Brasília: Série TELELAB,1998, 76 p.",866
tuberculose_protocolo_5.txt,"Brasília: Série TELELAB,1998, 76 p.",871
tuberculose_protocolo_5.txt,ANEXO B – Formulário de registro de uso A) Cabine de Segurança Biológica – CSB Formulário de registro de uso – Cabine de Segurança Biológica (CSB) Marca: Modelo: N.º patrimônio: Sala: Mês: Ano: HORA INICIAL PRÉ-USO DA LÂMPADA UV (20 A PÓS-USO DA LÂMPADA DE USO 30 MINUTOS) UV (20 A 30 MINUTOS) Irregularidades/ocorrências: Ações corretivas ou preventivas: Data: Desinfecção mensal: Técnico: ___/___/_____ Fonte: adaptado de BRASIL.,872
tuberculose_protocolo_5.txt,"Brasília: Série TELELAB,1998, 76 p.",876
tuberculose_protocolo_6.txt,"Como forma de enfrentamento da TB no país, o Ministério da Saúde publicou, em 2017, o “Plano Nacional pelo Fim da Tuberculose como problema de Saúde Pública – Brasil Livre da Tuberculose”, com a meta de reduzir a incidência da doença para menos de dez casos para cada 100 mil habitantes e menos de um óbito para cada 100 mil habitantes até 2035 (BRASIL, 2017c).",5
tuberculose_protocolo_6.txt,Acesso em: 22 abr. 2021.,15
tuberculose_protocolo_6.txt,"O Anexo LI do Decreto nº 10.088, de 5 de novembro de 2019, reproduz as decisões da Convenção nº 155, de 22 de junho de 1981, da Organização Internacional do Trabalho (OIT), a qual determina, em seu art. 7º, que [...] a situação em matéria de segurança e saúde dos trabalhadores e meio ambiente de trabalho deverá ser examinada, em intervalos adequados, globalmente ou com relação a setores determinados, com a finalidade de se identificar os principais problemas, elaborar meios eficazes para resolvê-los, os resultados. (BRASIL, 2019a).",22
tuberculose_protocolo_6.txt,"Enquanto forma de subsidiar as ações de diagnóstico, tratamento, vigilância em saúde e o estabelecimento da relação de doenças com o trabalho e das condutas decorrentes, o Ministério da Saúde instituiu a Lista de Doenças Relacionadas ao Trabalho, a ser adotada como referência dos agravos originados nos processos de trabalho no SUS, para uso clínico e epidemiológico, conforme a Portaria de Consolidação nº 5, de 28 de setembro de 2017 (BRASIL, 2017b). promoção à saúde a todos os trabalhadores, sejam eles empregados, terceirizados ou pertencentes a outras modalidades de vínculos. seguidas pelas empresas privadas, órgãos públicos da administração direta e indireta, incluindo os órgãos dos Poderes Legislativo e Judiciário.",29
tuberculose_protocolo_6.txt,"Essa medida não deve implicar prejuízos trabalhistas aos profissionais; • Monitoramento da ocorrência de transmissão interna de TB em pacientes e trabalhadores, por meio da adoção de medidas apropriadas para controle e mitigação da transmissão. transparente entre a gestão e as equipes dos serviços de saúde; • Planejamento e custeio de todos os procedimentos (exames, consultas e outros) relacionados aos exames médicos ocupacionais do empregado, de acordo com a NR nº 7; • Emissão, pelo médico, de Atestado de Saúde Ocupacional (ASO) para cada exame clínico ocupacional realizado, a ser comprovadamente disponibilizado ao empregado, inclusive em meio físico, quando solicitado, também de acordo com a NR nº 7; • Entrega, ao trabalhador, do resultado de exames complementares mesmo que não tenha ocorrido exame clínico, com recibo de entrega, inclusive em meio físico, quando solicitado; • Orientação sobre o significado de exames alterados e condutas necessárias ao empregado submetido a exames médicos ocupacionais; • Registro dos dados dos exames clínicos e complementares em prontuário médico individual, a cargo do médico responsável pelo exame; • Arquivamento do prontuário dos trabalhadores pelos prazos previstos em legislações específicas. 3 TRANSMISSÃO DO M.",46
tuberculose_protocolo_6.txt,"O diagnóstico de casos novos de TB pulmonar e laríngea deve ser feito, preferencialmente, com TRM-TB, conforme o algoritmo recomendado pelo Ministério da Saúde.",102
tuberculose_protocolo_6.txt,Disponível em: https:// www.atsjournals.org/doi/full/10.1164/ajrccm.161.4.16141?url_ver=Z39.88-2003&rfr_ id=ori%3Arid%3Acrossref.org&rfr_dat=cr_pub%3Dpubmed.,117
tuberculose_protocolo_6.txt,Acesso em: 12 abr. 2021.,118
tuberculose_protocolo_6.txt,Acesso em: 12 abr. 2021.,121
tuberculose_protocolo_6.txt,Acesso em: 12 abr. 2021.,126
tuberculose_protocolo_6.txt,"Brasília, DF: Imprensa Nacional, 2019a.",129
tuberculose_protocolo_6.txt,Acesso em: 22 abr. 2021.,130
tuberculose_protocolo_6.txt,Acesso em: 22 abr. 2021.,133
tuberculose_protocolo_6.txt,"Brasília, DF: Ministério da Saúde, 1990.",136
tuberculose_protocolo_6.txt,Acesso em: 12 abr. 2021.,137
tuberculose_protocolo_6.txt,Agência Nacional de Vigilância Sanitária.,138
tuberculose_protocolo_6.txt,"Brasília, DF: Ministério da Saúde, 2018.",141
tuberculose_protocolo_6.txt,Acesso em: 22 abr. 2021.,142
tuberculose_protocolo_6.txt,Agência Nacional de Vigilância Sanitária.,143
tuberculose_protocolo_6.txt,"Brasília, DF: Ministério da Saúde, 2011b.",146
tuberculose_protocolo_6.txt,Acesso em: 22 abr. 2021.,147
tuberculose_protocolo_6.txt,"Brasília, DF: Ministério da Saúde, 2017a.",150
tuberculose_protocolo_6.txt,Acesso em: 22 abr. 2021.,151
tuberculose_protocolo_6.txt,"Brasília, DF: Ministério da Saúde, 2017b.",154
tuberculose_protocolo_6.txt,Disponível em: https://portalarquivos2.saude.gov. br/images/pdf/2018/marco/29/PRC-5-Portaria-de-Consolida----o-n---5--de-28- desetembro-de-2017.pdf.,155
tuberculose_protocolo_6.txt,Acesso em: 12 abr. 2021.,156
tuberculose_protocolo_6.txt,Departamento de Gestão e Incorporação de Tecnologias e Inovação em Saúde.,158
tuberculose_protocolo_6.txt,Relatório de recomendação nº 573.,160
tuberculose_protocolo_6.txt,Acesso em: 13 abr. 2021.,161
tuberculose_protocolo_6.txt,Secretaria de Vigilância em Saúde.,162
tuberculose_protocolo_6.txt,Departamento de Vigilância das Doenças Transmissíveis.,163
tuberculose_protocolo_6.txt,"Brasília, DF: Ministério da Saúde, 2019b. 364 p.",165
tuberculose_protocolo_6.txt,Acesso em: 13 abr. 2021.,166
tuberculose_protocolo_6.txt,Secretaria de Vigilância em Saúde.,167
tuberculose_protocolo_6.txt,Departamento de Vigilância das Doenças Transmissíveis.,168
tuberculose_protocolo_6.txt,"Brasília, DF: Ministério da Saúde, 2017c. 52 p.",170
tuberculose_protocolo_6.txt,Acesso em: 13 abr. 2021.,171
tuberculose_protocolo_6.txt,Secretaria de Vigilância em Saúde.,172
tuberculose_protocolo_6.txt,Departamento de Doenças de Condições Crônicas e Infecções Sexualmente Transmissíveis.,173
tuberculose_protocolo_6.txt,Acesso em: 13 abr. 2021.,174
tuberculose_protocolo_6.txt,Disponível em: https://www.camara.leg.br/proposicoesWeb/prop_ mostrarintegra;jsessionid=A0DFC9671C271F924ED67242202671FC.node2?codteor=726447&fi lename=LegislacaoCitada+-PL+6626/2009.,183
tuberculose_protocolo_6.txt,Acesso em: 8 out. 2021.,184
tuberculose_protocolo_6.txt,Acesso em: 8 out. 2021.,189
tuberculose_protocolo_6.txt,Acesso em: 13 abr. 2021.,193
tuberculose_protocolo_6.txt,Acesso em: 13 abr. 2021.,196
tuberculose_protocolo_6.txt,Acesso em: 13 abr. 2021.,199
tuberculose_protocolo_6.txt,Acesso em: 13 abr. 2021.,202
tuberculose_protocolo_6.txt,Interpretation of repeated tuberculin tests.,203
tuberculose_protocolo_6.txt,Acesso em: 13 abr. 2021.,205
tuberculose_protocolo_6.txt,Tuberculosis among health care workers.,206
tuberculose_protocolo_6.txt,Acesso em: 13 abr. 2021.,208
tuberculose_protocolo_6.txt,Acesso em: 13 abr. 2021.,213
tuberculose_protocolo_6.txt,Acesso em: 13 abr. 2021.,216
tuberculose_protocolo_6.txt,"Hilden (Germany): Qiagen GmbH, 2013.",222
tuberculose_protocolo_6.txt,Acesso em: 26 abr. 2021.,223
tuberculose_protocolo_6.txt,Acesso em: 13 abr. 2021.,229
tuberculose_protocolo_6.txt,Acesso em: 13 abr. 2021.,232
tuberculose_protocolo_6.txt,Acesso em: 13 abr. 2021.,237
tuberculose_protocolo_6.txt,Acesso em: 13 abr. 2021.,238
tuberculose_protocolo_6.txt,Acesso em: 13 abr. 2021.,241
tuberculose_protocolo_6.txt,Acesso em: 13 abr. 2021.,243
tuberculose_protocolo_6.txt,Acesso em: 13 abr. 2021.,246
tuberculose_protocolo_7.txt,"O Ministério da Saúde estima que 1% da população seja composta por sintomáticos respiratórios (SR), definidos como indivíduos que apresentam tosse por três ou mais semanas.",12
tuberculose_protocolo_7.txt,"Fonte: Brasil, 2019; Brasil, 2022b.",25
tuberculose_protocolo_7.txt,"O rastreamento, conforme Fluxograma dos Sintomáticos Respiratórios na APS (APÊNDICE I), deve ser realizado de forma compartilhada com população, consequentemente diminuindo a incidência de tuberculose no território. 4.",26
tuberculose_protocolo_7.txt,"Mediante a confirmação de um caso de tuberculose, a Unidade de Saúde (pública ou privada) que identifica o caso é responsável pela sua notificação.",29
tuberculose_protocolo_7.txt,A notificação é feita por meio do preenchimento da “Ficha de notificação/Investigação de Tuberculose” (Anexo I).,31
tuberculose_protocolo_7.txt,O caso de tuberculose deve ser acompanhamento gerado pelo SINAN (Anexo II).,32
tuberculose_protocolo_7.txt,O Ministério da Saúde disponibiliza gratuitamente os sistemas de software necessários à implementação da estratégia e-SUS APS: Coleta de Dados Simplificada (CDS) ou Prontuário Eletrônico do Cidadão (PEC).,35
tuberculose_protocolo_7.txt,"Isto posto, orienta-se que seja solicitado o consentimento à pessoa com TB ou seu responsável legal, onde será expresso a manifestação livre e informada na qual a relacionadas ao controle da doença (como controle de contatos, visita domiciliar, TDO, para o cuidado, por exemplo).",79
tuberculose_protocolo_7.txt,No Anexo III consta um modelo para o consentimento. 8.,81
tuberculose_protocolo_7.txt,Quadro 6: Reações adversas menores aos fármacos do Esquema Básico* Efeitos adversos Provável(eis) fármaco(s) Condutas responsável(eis) Intolerância digestiva Etambutol/ Isoniazida/ Reformular o horário da (náusea e vômito) e Pirazinamida/ Rifampicina administração dos epigastralgia medicamentos (duas horas após o café da manhã). medicação sintomática.,107
tuberculose_protocolo_7.txt,Suor/urina de cor Rifampicina Orientar.,108
tuberculose_protocolo_7.txt,"Para saber mais sobre a meta e forma de cálculo deste e dos demais indicadores, acesse o site: https://atencaobasica.saude.rs.gov.br/piaps. 11.",131
tuberculose_protocolo_7.txt,"Denomina-se “contato de caso de TB” – toda pessoa que foi exposta ao caso índice ou caso fonte, no momento da descoberta do caso de tuberculose.",134
tuberculose_protocolo_7.txt,"Estima-se (BRASIL, 2017a) Quando uma pessoa saudável é exposta ao bacilo da TB, tem 30% de chance de infectar-se, dependendo do grau de exposição (proximidade, condições do ambiente e tempo de convivência), da infectividade do caso índice (quantidade de bacilos eliminados, presença de caverna na radiografia de tórax) e de fatores imunológicos individuais (BRASIL, 2018b). (pulmonar/laríngea ou extrapulmonar).",143
tuberculose_protocolo_7.txt,"Como parte importante da farmacovigilância, recomendamos que as reações adversas aos medicamentos para ILTB sejam notificadas à Anvisa, pelo sistema VigiMed (VigiMed - Saiba mais — Português (Brasil) (www.gov.br)), para o monitoramento da sua frequência. no sistema de informação para notificação das pessoas em tratamento de ILTB (Anexo VI).",164
tuberculose_protocolo_7.txt,"Embora o cuidado integral às pessoas com TB esteja, na maioria dos municípios, centralizado na unidade de referência (PMCT), cabe ressaltar que, a APS deve ser capaz de realizar: diagnóstico de tuberculose, tratamento com esquema básico de casos de tuberculose pulmonar e laríngea bacilíferos, implementação e realização do TDO, acompanhamento e monitoramento dos casos em tratamento e avaliação de contatos, conforme normas técnicas do Ministério da Saúde (BRASIL, 2019).",170
tuberculose_protocolo_7.txt,"Sugere-se como material complementar: Manual de Recomendações para o Controle da Tuberculose no Brasil (2019). do cuidado da tuberculose para APS, o Ministério da Saúde publicou em 2022 o documento “Tuberculose na Atenção Primária à Saúde: Protocolo de Enfermagem”.",174
tuberculose_protocolo_7.txt,"Os protocolos de enfermagem elaborados pelos municípios, podem ser encaminhados ao Coren-RS (através do e-mail: protocoloenfermagem@portalcoren-rs.gov.br), para análise técnica e homologação do Plenário, objetivando que o documento esteja em conformidade com as diretrizes do APS. 14.",176
tuberculose_protocolo_7.txt,"Coordenações RegionaisdaFunai;Imigração:atendimentoàpessoacomtuberculoseem condição de imigração; Departamento Penitenciário: articulação em caso de pessoa privada de liberdade com tuberculose; Dispositivos para habitação: aluguel social para a pessoa com tuberculose, entreoutrasferramentas/estratégias que possam estar disponíveis no território; Mobilidade urbana:transporteparaarealizaçãodotratamentodatuberculoseentreoutrasferramentas/estratégias que possam estar disponíveis no território.",188
